year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified,vote_share
1976,MONTANA,MT,30,81,64,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,149259,328734,20210113,0.0,DEMOCRAT,0.18291242850117762
1976,MONTANA,MT,30,81,64,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,5772,328734,20210113,0.0,OTHER,0.007073412908493271
1976,NEBRASKA,NE,31,46,35,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,359219,606749,20210113,0.0,REPUBLICAN,0.44021211219266193
1976,NEBRASKA,NE,31,46,35,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,233293,606749,20210113,0.0,DEMOCRAT,0.28589357547836464
1976,NEBRASKA,NE,31,46,35,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,9383,606749,20210113,0.0,OTHER,0.0114985851213431
1976,NEBRASKA,NE,31,46,35,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,3378,606749,20210113,0.0,OTHER,0.0041396377000849395
1976,NEBRASKA,NE,31,46,35,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,1476,606749,20210113,0.0,LIBERTARIAN,0.0018087937375149115
1976,NEVADA,NV,32,88,65,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,101273,201876,20210113,0.0,REPUBLICAN,0.12410702451175315
1976,NEVADA,NV,32,88,65,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,92479,201876,20210113,0.0,DEMOCRAT,0.11333024122739939
1976,NEVADA,NV,32,88,65,US PRESIDENT,OTHER,0,False,5108,201876,20210113,0.0,OTHER,0.006259700820613935
1976,NEVADA,NV,32,88,65,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,1519,201876,20210113,0.0,LIBERTARIAN,0.00186148894802517
1976,NEVADA,NV,32,88,65,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,1497,201876,20210113,0.0,OTHER,0.0018345286077641073
1976,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,185935,339627,20210113,0.0,REPUBLICAN,0.22785776665639235
1976,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,147645,339627,20210113,0.0,DEMOCRAT,0.18093451990202514
1976,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,4095,339627,20210113,0.0,OTHER,0.0050182996985932
1976,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,936,339627,20210113,0.0,LIBERTARIAN,0.001147039931107017
1976,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,SCATTERING,0,False,603,339627,20210113,0.0,OTHER,0.0007389584171554822
1976,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,186,339627,20210113,0.0,OTHER,0.00022793742220716365
1976,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,161,339627,20210113,0.0,OTHER,0.0001973006719105019
1976,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,False,66,339627,20210113,0.0,OTHER,8.08810207831871e-05
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,1509688,3014472,20210113,0.0,REPUBLICAN,1.8500773712746694
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,1444653,3014472,20210113,0.0,DEMOCRAT,1.770378929052933
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,32717,3014472,20210113,0.0,OTHER,0.04009370237823534
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,9449,3014472,20210113,0.0,LIBERTARIAN,0.011579466142126286
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,7716,3014472,20210113,0.0,OTHER,0.009455726611561693
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,False,3686,3014472,20210113,0.0,OTHER,0.004517082463739813
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,1662,3014472,20210113,0.0,OTHER,0.0020367311597220754
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,1650,3014472,20210113,0.0,OTHER,0.0020220255195796777
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,1184,3014472,20210113,0.0,OTHER,0.0014509564940499019
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"WRIGHT, MARGARET",PEACE & FREEDOM,False,1044,3014472,20210113,0.0,OTHER,0.001279390692388596
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,False,554,3014472,20210113,0.0,OTHER,0.0006789103865740251
1976,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,False,469,3014472,20210113,0.0,OTHER,0.000574745435565375
1976,NEW MEXICO,NM,35,85,66,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,211419,416590,20210113,0.0,REPUBLICAN,0.2590876444387975
1976,NEW MEXICO,NM,35,85,66,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,201148,416590,20210113,0.0,DEMOCRAT,0.24650084194691693
1976,NEW MEXICO,NM,35,85,66,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,2462,416590,20210113,0.0,OTHER,0.0030171071692152523
1976,NEW MEXICO,NM,35,85,66,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,1110,416590,20210113,0.0,LIBERTARIAN,0.001360271713171783
1976,NEW MEXICO,NM,35,85,66,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,False,240,416590,20210113,0.0,OTHER,0.00029411280284795307
1976,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,False,211,416590,20210113,0.0,OTHER,0.00025857417250382543
1976,NEW YORK,NY,36,21,13,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,3244165,6668262,20210113,0.0,DEMOCRAT,3.9756269210467905
1976,NEW YORK,NY,36,21,13,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,2825913,6668262,20210113,0.0,REPUBLICAN,3.463071637643615
1976,NEW YORK,NY,36,21,13,US PRESIDENT,"FORD, GERALD",CONSERVATIVE,False,274878,6668262,20210113,0.0,OTHER,0.33685474592183184
1976,NEW YORK,NY,36,21,13,US PRESIDENT,"CARTER, JIMMY",LIBERAL PARTY,False,145393,6668262,20210113,0.0,OTHER,0.17817476143530186
1976,NEW YORK,NY,36,21,13,US PRESIDENT,OTHER,0,False,143037,6668262,20210113,0.0,OTHER,0.17528755408734445
1976,NEW YORK,NY,36,21,13,US PRESIDENT,"MACBRIDE, ROGER",FREE LIBERTARIAN,False,12197,6668262,20210113,0.0,OTHER,0.014947057734735349
1976,NEW YORK,NY,36,21,13,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,10270,6668262,20210113,0.0,OTHER,0.01258557702186866
1976,NEW YORK,NY,36,21,13,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,6996,6668262,20210113,0.0,OTHER,0.008573388203017831
1976,NEW YORK,NY,36,21,13,US PRESIDENT,"LAROUCHE, LYNDON, JR.",LABOR,False,5413,6668262,20210113,0.0,OTHER,0.006633469174233208
1976,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,927365,1677906,20210113,0.0,DEMOCRAT,1.1364579975545501
1976,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,741960,1677906,20210113,0.0,REPUBLICAN,0.909249730004447
1976,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,5607,1677906,20210113,0.0,OTHER,0.006871210356535305
1976,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,2219,1677906,20210113,0.0,LIBERTARIAN,0.0027193179563316998
1976,NORTH CAROLINA,NC,37,56,47,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,755,1677906,20210113,0.0,OTHER,0.0009252298589591857
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,153684,297308,20210113,0.0,REPUBLICAN,0.18833513330368676
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,136078,297308,20210113,0.0,DEMOCRAT,0.16675950827476566
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,3698,297308,20210113,0.0,OTHER,0.00453178810388221
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,2952,297308,20210113,0.0,OTHER,0.003617587475029823
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,269,297308,20210113,0.0,OTHER,0.00032965143319208076
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,256,297308,20210113,0.0,LIBERTARIAN,0.00031372032303781663
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,142,297308,20210113,0.0,OTHER,0.00017401674168503892
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,85,297308,20210113,0.0,OTHER,0.00010416495100865006
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,False,63,297308,20210113,0.0,OTHER,7.720461074758768e-05
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,43,297308,20210113,0.0,OTHER,5.2695210510258255e-05
1976,NORTH DAKOTA,ND,38,44,36,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,False,38,297308,20210113,0.0,OTHER,4.6567860450925907e-05
1976,OHIO,OH,39,31,24,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,2009959,4110456,20210113,0.0,DEMOCRAT,2.463144479581121
1976,OHIO,OH,39,31,24,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,2000626,4110456,20210113,0.0,REPUBLICAN,2.451707167960371
1976,OHIO,OH,39,31,24,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,58267,4110456,20210113,0.0,OTHER,0.07140446118142368
1976,OHIO,OH,39,31,24,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,15508,4110456,20210113,0.0,OTHER,0.019004588944025236
1976,OHIO,OH,39,31,24,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,8952,4110456,20210113,0.0,LIBERTARIAN,0.01097040754622865
1976,OHIO,OH,39,31,24,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,7817,4110456,20210113,0.0,OTHER,0.009579499082760205
1976,OHIO,OH,39,31,24,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,4833,4110456,20210113,0.0,OTHER,0.005922696567350656
1976,OHIO,OH,39,31,24,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,4364,4110456,20210113,0.0,OTHER,0.005347951131785281
1976,OHIO,OH,39,31,24,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,False,68,4110456,20210113,0.0,OTHER,8.333196080692005e-05
1976,OHIO,OH,39,31,24,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,False,62,4110456,20210113,0.0,OTHER,7.597914073572123e-05
1976,OKLAHOMA,OK,40,73,53,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,545708,1092251,20210113,0.0,REPUBLICAN,0.6687487892356282
1976,OKLAHOMA,OK,40,73,53,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,532442,1092251,20210113,0.0,DEMOCRAT,0.6524917040582077
1976,OKLAHOMA,OK,40,73,53,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,14101,1092251,20210113,0.0,OTHER,0.017280352637329112
1976,OREGON,OR,41,92,72,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,492120,1029876,20210113,0.0,REPUBLICAN,0.6030783022397278
1976,OREGON,OR,41,92,72,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,490407,1029876,20210113,0.0,DEMOCRAT,0.6009790721094006
1976,OREGON,OR,41,92,72,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,40207,1029876,20210113,0.0,OTHER,0.04927247276711521
1976,OREGON,OR,41,92,72,US PRESIDENT,0,0,True,6107,1029876,20210113,0.0,OTHER,0.00748394536246854
1976,OREGON,OR,41,92,72,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,1035,1029876,20210113,0.0,OTHER,0.0012683614622817979
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,2328677,4620787,20210113,0.0,DEMOCRAT,2.8537238308231787
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,2205604,4620787,20210113,0.0,REPUBLICAN,2.7029015600527364
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",MCCARTHY '76,False,50584,4620787,20210113,0.0,OTHER,0.06198917508025358
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"MADDOX, LESTER",CONSTITUTION PARTY,False,25344,4620787,20210113,0.0,OTHER,0.031058311980743845
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,3009,4620787,20210113,0.0,OTHER,0.0036874392657062116
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,OTHER,0,False,2934,4620787,20210113,0.0,OTHER,0.003595529014816227
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,2744,4620787,20210113,0.0,OTHER,0.003362689712561597
1976,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,1891,4620787,20210113,0.0,OTHER,0.002317363792439497
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,227636,410584,20210113,0.0,DEMOCRAT,0.27896109162123606
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,181249,410584,20210113,0.0,REPUBLICAN,0.22211521418078603
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,715,410584,20210113,0.0,LIBERTARIAN,0.000876211058484527
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,462,410584,20210113,0.0,OTHER,0.0005661671454823097
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,334,410584,20210113,0.0,OTHER,0.0004093069839634014
1976,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,False,188,410584,20210113,0.0,OTHER,0.0002303883622308966
1976,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,450807,802583,20210113,0.0,DEMOCRAT,0.5524504596394882
1976,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,346149,802583,20210113,0.0,REPUBLICAN,0.42419521913756714
1976,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,2996,802583,20210113,0.0,OTHER,0.0036715081555519476
1976,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,1950,802583,20210113,0.0,OTHER,0.002389666523139619
1976,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,0,0,True,681,802583,20210113,0.0,OTHER,0.0008345450780810669
1976,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,151505,300678,20210113,0.0,REPUBLICAN,0.18566483414782972
1976,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,147068,300678,20210113,0.0,DEMOCRAT,0.1802274237051782
1976,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,1619,300678,20210113,0.0,LIBERTARIAN,0.0019840359492118167
1976,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,318,300678,20210113,0.0,OTHER,0.0003896994637735379
1976,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,168,300678,20210113,0.0,OTHER,0.00020587896199356719
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,825879,1476346,20210113,0.0,DEMOCRAT,1.0120899479302694
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,633969,1476346,20210113,0.0,REPUBLICAN,0.7769099979529749
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"ANDERSON, THOMAS J.",INDEPENDENT,False,5769,1476346,20210113,0.0,OTHER,0.007069736498457672
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,5004,1476346,20210113,0.0,OTHER,0.006132251939379821
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"MADDOX, LESTER",INDEPENDENT,False,2303,1476346,20210113,0.0,OTHER,0.002822257437328483
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"MACBRIDE, ROGER",INDEPENDENT,False,1375,1476346,20210113,0.0,OTHER,0.0016850212663163978
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"HALL, GUS",INDEPENDENT,False,547,1476346,20210113,0.0,OTHER,0.0006703320964909597
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"LAROUCHE, LYNDON, JR.",INDEPENDENT,False,512,1476346,20210113,0.0,OTHER,0.0006274406460756333
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",INDEPENDENT,False,442,1476346,20210113,0.0,OTHER,0.0005416577452449803
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,0,INDEPENDENT,False,316,1476346,20210113,0.0,OTHER,0.0003872485237498049
1976,TENNESSEE,TN,47,62,54,US PRESIDENT,0,0,True,230,1476346,20210113,0.0,OTHER,0.0002818581027292884
1976,TEXAS,TX,48,74,49,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,2082319,4071884,20210113,0.0,DEMOCRAT,2.5518194896397786
1976,TEXAS,TX,48,74,49,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,1953300,4071884,20210113,0.0,REPUBLICAN,2.393710574178778
1976,TEXAS,TX,48,74,49,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,20118,4071884,20210113,0.0,OTHER,0.024654005698729668
1976,TEXAS,TX,48,74,49,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,11442,4071884,20210113,0.0,OTHER,0.014021827875776164
1976,TEXAS,TX,48,74,49,US PRESIDENT,0,0,True,2982,4071884,20210113,0.0,OTHER,0.0036543515753858172
1976,TEXAS,TX,48,74,49,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,1723,4071884,20210113,0.0,OTHER,0.0021114848304459297
1976,UTAH,UT,49,87,67,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,337908,541218,20210113,0.0,REPUBLICAN,0.4140961207697756
1976,UTAH,UT,49,87,67,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,182110,541218,20210113,0.0,DEMOCRAT,0.2231703438610031
1976,UTAH,UT,49,87,67,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,13304,541218,20210113,0.0,OTHER,0.016303653037871534
1976,UTAH,UT,49,87,67,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,3907,541218,20210113,0.0,OTHER,0.004787911336362302
1976,UTAH,UT,49,87,67,US PRESIDENT,"MACBRIDE, ROGER",LIBERAL PARTY,False,2438,541218,20210113,0.0,OTHER,0.002987695888930457
1976,UTAH,UT,49,87,67,US PRESIDENT,"MADDOX, LESTER",CONCERNED CITIZENS,False,1162,541218,20210113,0.0,OTHER,0.0014239961537888396
1976,UTAH,UT,49,87,67,US PRESIDENT,"CAMEJO, PETER",INDEPENDENT,False,268,541218,20210113,0.0,OTHER,0.0003284259631802143
1976,UTAH,UT,49,87,67,US PRESIDENT,"HALL, GUS",INDEPENDENT,False,121,541218,20210113,0.0,OTHER,0.00014828187143584303
1976,VERMONT,VT,50,13,6,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,100387,183902,20210113,0.0,REPUBLICAN,0.12302125808123945
1976,VERMONT,VT,50,13,6,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,77798,183902,20210113,0.0,DEMOCRAT,0.09533911598318773
1976,VERMONT,VT,50,13,6,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,4001,183902,20210113,0.0,OTHER,0.004903105517477751
1976,VERMONT,VT,50,13,6,US PRESIDENT,OTHER,0,False,1090,183902,20210113,0.0,OTHER,0.0013357623129344536
1976,VERMONT,VT,50,13,6,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,430,183902,20210113,0.0,OTHER,0.0005269521051025827
1976,VERMONT,VT,50,13,6,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,196,183902,20210113,0.0,OTHER,0.00024019212232582836
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,836554,1697094,20210113,0.0,REPUBLICAN,1.0251718403069439
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,813896,1697094,20210113,0.0,DEMOCRAT,0.9974051407780734
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,17802,1697094,20210113,0.0,OTHER,0.021815817151246922
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,False,16686,1697094,20210113,0.0,OTHER,0.020448192618003937
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,7508,1697094,20210113,0.0,OTHER,0.009200828849093467
1976,VIRGINIA,VA,51,54,40,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,4648,1697094,20210113,0.0,LIBERTARIAN,0.005695984615155358
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,777732,1555534,20210113,0.0,REPUBLICAN,0.9530872432689343
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,717323,1555534,20210113,0.0,DEMOCRAT,0.8790578253220928
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,36986,1555534,20210113,0.0,OTHER,0.0453252338588933
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,8585,1555534,20210113,0.0,OTHER,0.010520660051873656
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,OTHER,0,False,5482,1555534,20210113,0.0,OTHER,0.006718026605051996
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,5042,1555534,20210113,0.0,LIBERTARIAN,0.006178819799830747
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"ANDERSON, THOMAS J.",CONSTITUTION PARTY,False,1046,1555534,20210113,0.0,OTHER,0.001281841632412329
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,905,1555534,20210113,0.0,OTHER,0.0011090503607391565
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,False,903,1555534,20210113,0.0,OTHER,0.0011065994207154236
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,False,817,1555534,20210113,0.0,OTHER,0.001001208999694907
1976,WASHINGTON,WA,53,91,73,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,False,713,1555534,20210113,0.0,OTHER,0.0008737601184607939
1976,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,435864,750590,20210113,0.0,DEMOCRAT,0.5341382612521676
1976,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,314726,750590,20210113,0.0,REPUBLICAN,0.385687274954687
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,False,1040232,2101336,20210113,0.0,DEMOCRAT,1.274773121383883
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"FORD, GERALD",REPUBLICAN,False,1004987,2101336,20210113,0.0,REPUBLICAN,1.2315814308156492
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,False,34943,2101336,20210113,0.0,OTHER,0.042821598624650105
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,False,8552,2101336,20210113,0.0,OTHER,0.010480219541482061
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,False,4298,2101336,20210113,0.0,OTHER,0.005267070111002093
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,False,3814,2101336,20210113,0.0,LIBERTARIAN,0.004673942625258721
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,OTHER,0,False,2430,2101336,20210113,0.0,OTHER,0.002977892128835525
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,False,1691,2101336,20210113,0.0,OTHER,0.002072269790066203
1976,WISCONSIN,WI,55,35,25,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,False,389,2101336,20210113,0.0,OTHER,0.00047670783461605735
